server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
kqueue,size,SET,50,1,8192,2,132158.59,0.215
kqueue,size,SET,50,1,8192,3,133928.56,0.207
kqueue,size,SET,50,1,8192,4,132158.59,0.207
kqueue,size,SET,50,1,8192,5,164835.17,0.135
kqueue,size,SET,50,1,32768,1,102739.73,0.271
kqueue,size,SET,50,1,32768,2,114942.52,0.255
kqueue,size,SET,50,1,32768,3,106761.57,0.271
kqueue,size,SET,50,1,32768,4,94637.23,0.287
kqueue,size,SET,50,1,32768,5,99009.90,0.279
kqueue,cmd,PING,50,1,3,1,181159.42,0.119
kqueue,cmd,PING,50,1,3,2,207468.88,0.111
kqueue,cmd,PING,50,1,3,3,204081.62,0.111
kqueue,cmd,PING,50,1,3,4,186567.16,0.119
kqueue,cmd,PING,50,1,3,5,193798.45,0.119
kqueue,cmd,SET,50,1,32,1,201612.91,0.111
kqueue,cmd,SET,50,1,32,2,183823.52,0.127
kqueue,cmd,SET,50,1,32,3,157232.70,0.191
kqueue,cmd,SET,50,1,32,4,190114.06,0.119
kqueue,cmd,SET,50,1,32,5,161812.31,0.191
kqueue,cmd,GET,50,1,32,1,152439.02,0.191
kqueue,cmd,GET,50,1,32,2,148367.95,0.191
kqueue,cmd,GET,50,1,32,3,148809.53,0.191
kqueue,cmd,GET,50,1,32,4,160771.70,0.183
kqueue,cmd,GET,50,1,32,5,160771.70,0.191
kqueue,cmd,INCR,50,1,3,1,194552.53,0.111
kqueue,cmd,INCR,50,1,3,2,194552.53,0.111
kqueue,cmd,INCR,50,1,3,3,175438.59,0.183
kqueue,cmd,INCR,50,1,3,4,196850.39,0.111
kqueue,cmd,INCR,50,1,3,5,189393.94,0.119
kqueue,cmd,SADD,50,1,3,1,212765.95,0.111
kqueue,cmd,SADD,50,1,3,2,179856.11,0.175
kqueue,cmd,SADD,50,1,3,3,198412.69,0.111
kqueue,cmd,SADD,50,1,3,4,189393.94,0.119
kqueue,cmd,SADD,50,1,3,5,179211.45,0.175
kqueue,cmd,ZADD,50,1,3,1,178571.42,0.175
kqueue,cmd,ZADD,50,1,3,2,183823.52,0.159
kqueue,cmd,ZADD,50,1,3,3,181818.17,0.175
kqueue,cmd,ZADD,50,1,3,4,168918.92,0.183
kqueue,cmd,ZADD,50,1,3,5,148367.95,0.191
kqueue,cmd,GEOADD,50,1,3,1,162866.44,0.199
kqueue,cmd,GEOADD,50,1,3,2,175438.59,0.175
kqueue,cmd,GEOADD,50,1,3,3,181159.42,0.167
kqueue,cmd,GEOADD,50,1,3,4,164473.69,0.191
kqueue,cmd,GEOADD,50,1,3,5,167785.23,0.191
net,conc,PING,1,1,3,1,54884.74,0.015
net,conc,PING,1,1,3,2,55928.41,0.015
net,conc,PING,1,1,3,3,51975.05,0.015
net,conc,PING,1,1,3,4,52910.05,0.015
net,conc,PING,1,1,3,5,52137.64,0.015
net,conc,PING,10,1,3,1,168350.17,0.039
net,conc,PING,10,1,3,2,190114.06,0.031
net,conc,PING,10,1,3,3,150150.14,0.047
net,conc,PING,10,1,3,4,195312.48,0.031
net,conc,PING,10,1,3,5,188679.25,0.031
net,conc,PING,50,1,3,1,153374.23,0.191
net,conc,PING,50,1,3,2,151515.14,0.191
net,conc,PING,50,1,3,3,147058.83,0.191
net,conc,PING,50,1,3,4,161290.33,0.183
net,conc,PING,50,1,3,5,144927.53,0.191
net,conc,PING,200,1,3,1,165562.92,0.703
net,conc,PING,200,1,3,2,192307.70,0.415
net,conc,PING,200,1,3,3,181818.17,0.551
net,conc,PING,200,1,3,4,156250.00,0.727
net,conc,PING,200,1,3,5,194552.53,0.415
net,conc,PING,1000,1,3,1,130548.30,3.823
net,conc,PING,1000,1,3,2,200000.00,2.071
net,conc,PING,1000,1,3,3,183150.19,2.191
net,conc,PING,1000,1,3,4,187969.92,2.503
net,conc,PING,1000,1,3,5,158730.16,3.527
net,pipe,PING,50,1,3,1,170648.45,0.183
net,pipe,PING,50,1,3,2,169491.53,0.183
net,pipe,PING,50,1,3,3,170212.77,0.175
net,pipe,PING,50,1,3,4,154083.20,0.191
