server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
net,pipe,PING,50,16,3,5,2000000.00,0.223
net,pipe,PING,50,64,3,1,2941176.25,0.983
net,pipe,PING,50,64,3,2,2985074.50,0.943
net,pipe,PING,50,64,3,3,2898550.75,0.991
net,pipe,PING,50,64,3,4,2941176.25,0.951
net,pipe,PING,50,64,3,5,2941176.25,0.975
net,size,SET,50,1,8,1,129870.12,0.207
net,size,SET,50,1,8,2,136986.30,0.199
net,size,SET,50,1,8,3,136986.30,0.199
net,size,SET,50,1,8,4,135746.61,0.199
net,size,SET,50,1,8,5,134529.14,0.199
net,size,SET,50,1,32,1,137614.69,0.199
net,size,SET,50,1,32,2,137614.69,0.199
net,size,SET,50,1,32,3,135746.61,0.199
net,size,SET,50,1,32,4,133928.56,0.207
net,size,SET,50,1,32,5,137614.69,0.199
net,size,SET,50,1,128,1,136986.30,0.199
net,size,SET,50,1,128,2,135135.14,0.207
net,size,SET,50,1,128,3,133928.56,0.207
net,size,SET,50,1,128,4,136986.30,0.199
net,size,SET,50,1,128,5,136363.64,0.199
net,size,SET,50,1,512,1,131578.95,0.207
net,size,SET,50,1,512,2,131578.95,0.207
net,size,SET,50,1,512,3,135135.14,0.207
net,size,SET,50,1,512,4,135135.14,0.199
net,size,SET,50,1,512,5,134529.14,0.199
net,size,SET,50,1,2048,1,131578.95,0.207
net,size,SET,50,1,2048,2,131004.37,0.207
net,size,SET,50,1,2048,3,131578.95,0.207
net,size,SET,50,1,2048,4,132743.36,0.207
net,size,SET,50,1,2048,5,131578.95,0.207
net,size,SET,50,1,8192,1,89552.23,0.463
net,size,SET,50,1,8192,2,89020.77,0.463
net,size,SET,50,1,8192,3,90090.09,0.463
net,size,SET,50,1,8192,4,89285.72,0.455
net,size,SET,50,1,8192,5,88495.58,0.463
net,size,SET,50,1,32768,1,46012.27,1.135
net,size,SET,50,1,32768,2,46439.62,1.127
net,size,SET,50,1,32768,3,46511.63,1.127
net,size,SET,50,1,32768,4,46728.97,1.127
net,size,SET,50,1,32768,5,46367.85,1.127
net,cmd,PING,50,1,3,1,130548.30,0.199
net,cmd,PING,50,1,3,2,138504.16,0.199
net,cmd,PING,50,1,3,3,138888.89,0.199
net,cmd,PING,50,1,3,4,139664.80,0.199
net,cmd,PING,50,1,3,5,138888.89,0.199
net,cmd,SET,50,1,32,1,138888.89,0.199
net,cmd,SET,50,1,32,2,137741.05,0.199
net,cmd,SET,50,1,32,3,136986.30,0.199
net,cmd,SET,50,1,32,4,138888.89,0.199
net,cmd,SET,50,1,32,5,138504.16,0.199
net,cmd,GET,50,1,32,1,139664.80,0.199
net,cmd,GET,50,1,32,2,138888.89,0.199
net,cmd,GET,50,1,32,3,137741.05,0.199
net,cmd,GET,50,1,32,4,137362.64,0.199
net,cmd,GET,50,1,32,5,139275.77,0.199
net,cmd,INCR,50,1,3,1,138888.89,0.199
net,cmd,INCR,50,1,3,2,138888.89,0.199
net,cmd,INCR,50,1,3,3,139275.77,0.199
net,cmd,INCR,50,1,3,4,141643.06,0.199
net,cmd,INCR,50,1,3,5,138121.55,0.199
net,cmd,SADD,50,1,3,1,139664.80,0.199
net,cmd,SADD,50,1,3,2,138888.89,0.199
net,cmd,SADD,50,1,3,3,139275.77,0.199
net,cmd,SADD,50,1,3,4,140056.03,0.199
net,cmd,SADD,50,1,3,5,139275.77,0.199
net,cmd,ZADD,50,1,3,1,142857.14,0.191
net,cmd,ZADD,50,1,3,2,140056.03,0.199
net,cmd,ZADD,50,1,3,3,133333.33,0.199
net,cmd,ZADD,50,1,3,4,139275.77,0.199
net,cmd,ZADD,50,1,3,5,140449.44,0.199
net,cmd,GEOADD,50,1,3,1,139275.77,0.199
net,cmd,GEOADD,50,1,3,2,141643.06,0.199
net,cmd,GEOADD,50,1,3,3,139664.80,0.199
net,cmd,GEOADD,50,1,3,4,137741.05,0.199
net,cmd,GEOADD,50,1,3,5,140449.44,0.199
