server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
kqueue-wbuf,conc,PING,200,1,3,1,64267.35,1.535
kqueue-wbuf,conc,PING,200,1,3,2,65019.51,1.527
kqueue-wbuf,conc,PING,200,1,3,3,64102.57,1.543
kqueue-wbuf,conc,PING,200,1,3,4,63371.36,1.543
kqueue-wbuf,conc,PING,200,1,3,5,64935.07,1.543
kqueue-wbuf,conc,PING,1000,1,3,1,64020.48,7.703
kqueue-wbuf,conc,PING,1000,1,3,2,63532.40,7.671
kqueue-wbuf,conc,PING,1000,1,3,3,64020.48,7.719
kqueue-wbuf,conc,PING,1000,1,3,4,63532.40,7.743
kqueue-wbuf,conc,PING,1000,1,3,5,64350.06,7.679
kqueue-wbuf,pipe,PING,50,1,3,1,65040.65,0.383
kqueue-wbuf,pipe,PING,50,1,3,2,66313.00,0.383
kqueue-wbuf,pipe,PING,50,1,3,3,64123.12,0.383
kqueue-wbuf,pipe,PING,50,1,3,4,66115.70,0.383
kqueue-wbuf,pipe,PING,50,1,3,5,66006.60,0.383
kqueue-wbuf,pipe,PING,50,8,3,1,527704.50,0.383
kqueue-wbuf,pipe,PING,50,8,3,2,514138.81,0.391
kqueue-wbuf,pipe,PING,50,8,3,3,520833.34,0.391
kqueue-wbuf,pipe,PING,50,8,3,4,523560.22,0.383
kqueue-wbuf,pipe,PING,50,8,3,5,523560.22,0.391
kqueue-wbuf,pipe,PING,50,16,3,1,1005025.12,0.519
kqueue-wbuf,pipe,PING,50,16,3,2,980392.19,0.511
kqueue-wbuf,pipe,PING,50,16,3,3,947867.31,0.727
kqueue-wbuf,pipe,PING,50,16,3,4,1041666.69,0.415
kqueue-wbuf,pipe,PING,50,16,3,5,1015228.44,0.423
kqueue-wbuf,pipe,PING,50,64,3,1,1639344.25,1.615
kqueue-wbuf,pipe,PING,50,64,3,2,1562499.88,1.687
kqueue-wbuf,pipe,PING,50,64,3,3,1834862.38,1.591
kqueue-wbuf,pipe,PING,50,64,3,4,1739130.38,1.559
kqueue-wbuf,pipe,PING,50,64,3,5,1709401.75,1.623
kqueue-wbuf,size,SET,50,1,8,1,65645.52,0.383
kqueue-wbuf,size,SET,50,1,8,2,60606.06,0.399
kqueue-wbuf,size,SET,50,1,8,3,67114.09,0.383
kqueue-wbuf,size,SET,50,1,8,4,66371.68,0.383
kqueue-wbuf,size,SET,50,1,8,5,65934.06,0.383
kqueue-wbuf,size,SET,50,1,32,1,61855.67,0.399
kqueue-wbuf,size,SET,50,1,32,2,60000.00,0.407
kqueue-wbuf,size,SET,50,1,32,3,63025.21,0.391
kqueue-wbuf,size,SET,50,1,32,4,65359.48,0.383
kqueue-wbuf,size,SET,50,1,32,5,61099.80,0.399
kqueue-wbuf,size,SET,50,1,128,1,67873.30,0.375
kqueue-wbuf,size,SET,50,1,128,2,65934.06,0.383
kqueue-wbuf,size,SET,50,1,128,3,67264.57,0.383
kqueue-wbuf,size,SET,50,1,128,4,64935.06,0.383
kqueue-wbuf,size,SET,50,1,128,5,64794.82,0.383
kqueue-wbuf,size,SET,50,1,512,1,63559.32,0.391
kqueue-wbuf,size,SET,50,1,512,2,65934.06,0.383
